frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,predicted_phase
46,0.6866183280944824,0.3550518155097961,-0.1610036194324493,0.9960685968399048,0.6932058334350586,0.343434989452362,-0.1395554393529892,0.9969115257263184,0.6915609836578369,0.3421832919120788,-0.1397736519575119,0.9967716336250304,0.6896562576293945,0.3407395482063293,-0.1399542540311813,0.9975288510322572,0.6926739811897278,0.3433735370635986,-0.206054151058197,0.9970199465751648,0.6908804178237915,0.3422437906265259,-0.2061815708875656,0.9963673949241638,0.68880295753479,0.3408853709697723,-0.2063320577144622,0.9976350665092468,0.6645843982696533,0.3327642977237701,-0.0334628485143184,0.9948988556861876,0.6630968451499939,0.3319941163063049,-0.3303154706954956,0.9964022040367126,0.6638721227645874,0.3584372401237488,-0.1139707639813423,0.9964959621429444,0.6628453135490417,0.358355849981308,-0.2006239145994186,0.9981933236122132,0.5631585717201233,0.3626779913902282,0.1689669489860534,0.9964780807495116,0.5530999302864075,0.3697831034660339,-0.47351735830307,0.9998909831047058,0.5108294486999512,0.443132072687149,0.225041851401329,0.0357741527259349,0.5181991457939148,0.4638897776603699,-0.4922858774662018,0.9489229321479796,0.5298281908035278,0.5251279473304749,0.1271839439868927,0.0294915083795785,0.5407190322875977,0.5501950979232788,-0.3140293061733246,0.8033058643341064,0.5362287759780884,0.5438271760940552,0.1332201510667801,0.0368888229131698,0.5455678701400757,0.5703141689300537,-0.34876349568367,0.7737162113189697,0.5351915955543518,0.547307014465332,0.0888291522860527,0.0377641394734382,0.5528503060340881,0.5705074071884155,-0.336071103811264,0.7677047848701477,0.5177971720695496,0.5438841581344604,0.103080466389656,0.0431315749883651,0.5456356406211853,0.5651630163192749,-0.3035281598567962,0.7120348215103149,0.3786779046058655,0.4721754491329193,0.2041834443807602,0.9954849481582642,0.3560671806335449,0.4797467589378357,-0.2039637267589569,0.999118983745575,0.4675229787826538,0.5750734806060791,0.3915995359420776,0.3974325060844421,0.4381779432296753,0.6010174751281738,-0.1582127958536148,0.9861876964569092,0.4404305219650268,0.689228892326355,0.6398889422416687,0.5382556915283203,0.4073145985603332,0.731998860836029,-0.0654662698507309,0.9879814386367798,0.4282611310482025,0.7011654376983643,0.6585347652435303,0.4950243532657623,0.3788439333438873,0.7524541020393372,-0.0645716860890388,0.9686030745506288,0.5262225866317749,0.7160208225250244,0.6140790581703186,0.6722265481948853,0.5085110664367676,0.7564305663108826,-0.1896890848875045,0.9807420372962952,Setup
47,0.6866179704666138,0.3550358414649963,-0.1616048216819763,0.9960941672325134,0.6932112574577332,0.3434344828128814,-0.1402530521154403,0.9969245791435242,0.6915687322616577,0.3421840071678161,-0.1404707729816436,0.9967854022979736,0.6896673440933228,0.340741753578186,-0.1406514048576355,0.9975377917289734,0.6926772594451904,0.3433722853660583,-0.2067832350730896,0.9970353841781616,0.6908836364746094,0.3422425389289856,-0.2069114297628402,0.9963873624801636,0.6888065338134766,0.3408840894699096,-0.2070633172988891,0.9976447224617004,0.6646105051040649,0.3327611088752746,-0.0342142395675182,0.9949001669883728,0.6631014347076416,0.3319695293903351,-0.3313435316085815,0.9964206218719482,0.6638712286949158,0.3584228754043579,-0.1145433411002159,0.9965087175369264,0.6628424525260925,0.3583221733570099,-0.20125412940979,0.9982031583786012,0.5633985996246338,0.3626980185508728,0.1686896383762359,0.996482253074646,0.553115963935852,0.3697104454040527,-0.4742051362991333,0.9998915195465088,0.5111371874809265,0.4428420960903168,0.2249685227870941,0.0359531417489051,0.5181093215942383,0.4637247920036316,-0.4938104450702667,0.949370503425598,0.5300129652023315,0.5249326229095459,0.1273741126060485,0.0298983696848154,0.5406615138053894,0.5500442981719971,-0.3161469399929046,0.8059756755828857,0.5362411737442017,0.5433395504951477,0.1335127651691436,0.0373517088592052,0.545189619064331,0.5702289938926697,-0.3509615361690521,0.7764444947242737,0.5350236892700195,0.5470701456069946,0.0890001580119133,0.0382496453821659,0.5526710748672485,0.5704200267791748,-0.3382779955863952,0.7704662084579468,0.5179032683372498,0.5437719225883484,0.1032490506768226,0.0436769649386405,0.5455503463745117,0.5651241540908813,-0.3056478202342987,0.7149671912193298,0.3788744509220123,0.4721767902374267,0.2044155597686767,0.9954803586006165,0.3559992015361786,0.4797704815864563,-0.2041981518268585,0.9991217851638794,0.4673349559307098,0.5750759840011597,0.3943367898464203,0.3973862528800964,0.4383071959018707,0.600968599319458,-0.1576847285032272,0.986301839351654,0.4395421743392944,0.689508318901062,0.6457301378250122,0.5388791561126709,0.4073061645030975,0.7320141196250916,-0.0642948821187019,0.9880983829498292,0.4277113676071167,0.7015401124954224,0.6647598147392273,0.4958678483963012,0.3788110017776489,0.7524420022964478,-0.0633344575762748,0.9688627123832704,0.52596116065979,0.716171383857727,0.6206830143928528,0.6728039979934692,0.5082641839981079,0.7565256953239441,-0.1885479539632797,0.9808946251869202,Setup
48,0.6865760087966919,0.3550257384777069,-0.1615599244832992,0.9961093068122864,0.693187952041626,0.3434339165687561,-0.1402268856763839,0.9969300031661988,0.6915436387062073,0.3421836495399475,-0.1404446363449096,0.9967896342277528,0.6896412372589111,0.340741217136383,-0.1406255662441253,0.9975398778915404,0.6926489472389221,0.34337118268013,-0.2067170739173889,0.9970448613166808,0.6908502578735352,0.3422414362430572,-0.2068453282117843,0.9963992834091188,0.6887708902359009,0.3408828675746918,-0.2069972604513168,0.9976502060890198,0.6645792722702026,0.3327440917491913,-0.0342736914753913,0.9948880672454834,0.6630507707595825,0.3319537043571472,-0.3312805294990539,0.9964295029640198,0.6638310551643372,0.3584107756614685,-0.114526093006134,0.9965128898620604,0.6627931594848633,0.3582982420921325,-0.2011897563934326,0.9982090592384338,0.5634794235229492,0.362701267004013,0.1686547100543975,0.9964830875396729,0.5531211495399475,0.3696888387203216,-0.4740251302719116,0.9998919367790222,0.5115489363670349,0.4426018297672272,0.2251496911048889,0.0361146889626979,0.5180001854896545,0.4637098312377929,-0.4935445487499237,0.9497913122177124,0.5300307869911194,0.5247596502304077,0.1284625679254531,0.0302722416818141,0.5406013131141663,0.5500024557113647,-0.3150356709957123,0.8085042834281921,0.536169707775116,0.5429368019104004,0.134929358959198,0.0377873592078685,0.5449401140213013,0.5701838731765747,-0.3495106697082519,0.7790411114692688,0.5348559021949768,0.5468074083328247,0.0904303565621376,0.0387062951922416,0.5525808930397034,0.5703270435333252,-0.3367408514022827,0.7731134295463562,0.5180419087409973,0.5436786413192749,0.1044055968523025,0.0441832318902015,0.5454950332641602,0.5650467872619629,-0.3044661283493042,0.7177976965904236,0.3789830803871155,0.4721875190734863,0.2045738995075225,0.9954758882522584,0.355913370847702,0.479823887348175,-0.2043590694665908,0.999125599861145,0.4672444760799408,0.5750834345817566,0.3955807685852051,0.3978414833545685,0.4385165274143219,0.6009340882301331,-0.158590480685234,0.9864275455474854,0.4387599527835846,0.6897666454315186,0.6472830772399902,0.5400179028511047,0.4073042571544647,0.7320317029953003,-0.0666301473975181,0.9882339239120485,0.427155077457428,0.7019495964050293,0.6663739085197449,0.4970366656780243,0.3787805438041687,0.7524412870407104,-0.065759465098381,0.9691338539123536,0.5257072448730469,0.7163053750991821,0.6231099963188171,0.6737146973609924,0.5079874396324158,0.7565761208534241,-0.1905176341533661,0.98107248544693,Setup
49,0.6865279674530029,0.3550089001655578,-0.1584954857826233,0.9961133003234864,0.6931596398353577,0.3434336483478546,-0.1374327689409256,0.9969292283058168,0.6915150284767151,0.3421838879585266,-0.137651190161705,0.9967862367630004,0.6896125674247742,0.3407416045665741,-0.1378344893455505,0.9975374341011048,0.6926066875457764,0.343370109796524,-0.2038321793079376,0.9970474243164062,0.6907973289489746,0.3422403931617737,-0.2039595693349838,0.9963998794555664,0.6887102127075195,0.3408817052841186,-0.2041107565164566,0.997649908065796,0.6645445227622986,0.3327277302742004,-0.0328135825693607,0.9948564767837524,0.6629698276519775,0.3319291770458221,-0.3295632898807525,0.9964264631271362,0.6637433171272278,0.3583723306655884,-0.111976146697998,0.996504843235016,0.6626749634742737,0.3582481741905212,-0.1985182464122772,0.9982069730758668,0.5635133981704712,0.3626935184001922,0.1693911254405975,0.9965088367462158,0.552987813949585,0.3698356747627258,-0.4721832275390625,0.9998922944068908,0.5114665627479553,0.4411938190460205,0.2280955612659454,0.03632627800107,0.5176122188568115,0.4637056887149811,-0.4895427823066711,0.9500722885131836,0.5303812026977539,0.5241995453834534,0.133882850408554,0.0308070685714483,0.5405231714248657,0.5499974489212036,-0.3069997429847717,0.8103670477867126,0.536777138710022,0.5426045060157776,0.1406632363796234,0.0384311042726039,0.544696033000946,0.5701298117637634,-0.3396126329898834,0.7809953689575195,0.5391680598258972,0.5467760562896729,0.0965873152017593,0.0393897630274295,0.552396297454834,0.5702731013298035,-0.3280647993087768,0.7751604318618774,0.5255597233772278,0.5419219136238098,0.1100615411996841,0.0449522398412227,0.5454884171485901,0.5649595856666565,-0.2966655194759369,0.7200684547424316,0.3790706694126129,0.4721867442131042,0.2046914398670196,0.995476484298706,0.3558099567890167,0.4799299836158752,-0.2044801861047744,0.9991276264190674,0.4671500027179718,0.5750908851623535,0.3955824971199035,0.3980470299720764,0.4390225708484649,0.6008586287498474,-0.1602900475263595,0.9864750504493712,0.4382599592208862,0.6898638606071472,0.6470529437065125,0.5410818457603455,0.4073285758495331,0.7320336699485779,-0.0702252835035324,0.9882795810699464,0.4255378246307373,0.7035435438156128,0.6660559773445129,0.4979744553565979,0.3787854611873626,0.7524041533470154,-0.0694652646780014,0.9691606163978576,0.5256921052932739,0.7163888812065125,0.6230313181877136,0.6746431589126587,0.5079188346862793,0.7565818428993225,-0.192423403263092,0.981152892112732,Setup
50,0.686462938785553,0.3549995720386505,-0.1557164639234542,0.9961459636688232,0.6931192874908447,0.3434353172779083,-0.1349232345819473,0.9969480037689208,0.6914766430854797,0.3421869874000549,-0.135141909122467,0.9968029260635376,0.6895768642425537,0.3407453596591949,-0.1353266239166259,0.9975486993789672,0.6925389170646667,0.3433690965175628,-0.2012233883142471,0.9970674514770508,0.6907100081443787,0.3422377705574035,-0.2013498097658157,0.9964231848716736,0.688607931137085,0.3408757746219635,-0.2014987766742706,0.9976630210876464,0.6644695997238159,0.3327139019966125,-0.0313852429389953,0.9948486685752868,0.6628409624099731,0.3318898975849151,-0.3278587460517883,0.9964458346366882,0.6635987162590027,0.3583453297615051,-0.1095647513866424,0.9965210556983948,0.6624402403831482,0.3582099080085754,-0.1959955692291259,0.9982174038887024,0.5635210275650024,0.3626588582992553,0.1704681813716888,0.996557116508484,0.5523711442947388,0.3700416684150696,-0.4702902436256408,0.9998931288719176,0.5114787817001343,0.4400486946105957,0.2314255386590957,0.0365674197673797,0.5173157453536987,0.4637617170810699,-0.4846016466617584,0.9504181146621704,0.5306203961372375,0.5237787961959839,0.1388228982686996,0.0313348956406116,0.5402826070785522,0.5500966310501099,-0.2960216999053955,0.8120283484458923,0.537132203578949,0.5425397157669067,0.1455537229776382,0.0390536077320575,0.5444396734237671,0.5700758695602417,-0.3268297910690307,0.7828319072723389,0.5390806198120117,0.5460175275802612,0.1021202504634857,0.0400558449327945,0.5522420406341553,0.570232093334198,-0.3168902993202209,0.777125895023346,0.5250177979469299,0.5419343709945679,0.1152631416916847,0.0457186996936798,0.5454710125923157,0.564889669418335,-0.2860569953918457,0.7222979664802551,0.379278153181076,0.4721828401088714,0.2048956304788589,0.9955346584320068,0.3557251393795013,0.479977935552597,-0.2046918720006942,0.999139666557312,0.4670872092247009,0.5750977993011475,0.3958961069583893,0.3999465405941009,0.4397090375423431,0.6006824970245361,-0.1657211780548095,0.9866257309913636,0.4378073811531067,0.690070629119873,0.646946907043457,0.5448237657546997,0.4073407053947449,0.732032299041748,-0.0807426944375038,0.988412380218506,0.4242982268333435,0.7048784494400024,0.665844202041626,0.5009537935256958,0.3787885308265686,0.7523795366287231,-0.0804284662008285,0.9692713022232056,0.5257023572921753,0.7166796922683716,0.623002290725708,0.6777536273002625,0.5078626275062561,0.756589949131012,-0.202017143368721,0.9813773036003112,Setup
51,0.6864546537399292,0.3549413979053497,-0.1579348295927047,0.996229648590088,0.6930897235870361,0.3433983623981476,-0.1374519616365432,0.9970121383666992,0.6914480328559875,0.3421567976474762,-0.1376712322235107,0.996869683265686,0.6895490288734436,0.3407222628593445,-0.137856900691986,0.9975964426994324,0.6924759745597839,0.3433082103729248,-0.2037630081176757,0.9971277117729188,0.6906195878982544,0.3421633839607239,-0.203893169760704,0.996497631072998,0.6884903907775879,0.3407903611660003,-0.2040421664714813,0.9977083206176758,0.6643623113632202,0.3326833844184875,-0.0341224633157253,0.9949183464050292,0.6626299023628235,0.3318118453025818,-0.3305643796920776,0.9965195655822754,0.6635760068893433,0.3583043217658996,-0.1116907745599746,0.99658203125,0.6623716354370117,0.3581448197364807,-0.1981553584337234,0.998251497745514,0.5636036992073059,0.3626598715782165,0.1688940972089767,0.9966367483139038,0.5512498617172241,0.3702467679977417,-0.471746951341629,0.999894380569458,0.5114898681640625,0.4392321705818176,0.2311999052762985,0.0368935354053974,0.516838550567627,0.4638098776340484,-0.4846461117267608,0.9508628249168396,0.5305604934692383,0.5232802033424377,0.1381301432847976,0.031959131360054,0.5395609736442566,0.5502286553382874,-0.2951031923294067,0.813867449760437,0.5370667576789856,0.5424753427505493,0.1449264585971832,0.0397690460085868,0.5439443588256836,0.5700470805168152,-0.3259843289852142,0.7848677635192871,0.5387524962425232,0.5459845066070557,0.1015732958912849,0.0408163368701934,0.5517376661300659,0.5702167749404907,-0.3166114687919616,0.7793050408363342,0.5230473875999451,0.5419346690177917,0.1145968213677406,0.0466124601662159,0.5451422929763794,0.5648359060287476,-0.2853566706180572,0.7248473763465881,0.3796221315860748,0.4721581041812897,0.2051135152578354,0.9956345558166504,0.3553564846515655,0.4799852967262268,-0.2049178928136825,0.9991599917411804,0.467025876045227,0.5749662518501282,0.3997541069984436,0.4029535353183746,0.4400445222854614,0.6004754304885864,-0.1701415479183197,0.9868274927139282,0.4375351667404175,0.6901186108589172,0.6507030129432678,0.549765408039093,0.4073455929756164,0.7320229411125183,-0.0887005403637886,0.9885812997817992,0.423708975315094,0.7054166197776794,0.6696237325668335,0.504730761051178,0.378785490989685,0.7523400187492371,-0.0888948440551757,0.9694406986236572,0.5257302522659302,0.7168323397636414,0.62809818983078,0.6819678544998169,0.5078014135360718,0.7565913200378418,-0.2122435420751571,0.9816688299179076,Setup
52,0.6864522099494934,0.3549172878265381,-0.1625436544418335,0.9963171482086182,0.6930769085884094,0.3433780968189239,-0.1421607881784439,0.9970789551734924,0.6914342045783997,0.3421403765678406,-0.1423808634281158,0.996939480304718,0.6895330548286438,0.3407101035118103,-0.1425671279430389,0.9976465106010436,0.6924479007720947,0.3432777523994446,-0.2087595164775848,0.9971924424171448,0.6905772089958191,0.3421278595924377,-0.2088922560214996,0.9965785145759584,0.6884325742721558,0.3407517075538635,-0.2090416401624679,0.9977571368217468,0.6642606258392334,0.3326723873615265,-0.0380734875798225,0.994986653327942,0.6624642014503479,0.3317790329456329,-0.3357763886451721,0.9965962171554564,0.6635720133781433,0.3582960963249206,-0.1158467605710029,0.9966440796852112,0.6623491644859314,0.3581246137619018,-0.2027111202478408,0.9982871413230896,0.5636788010597229,0.3626775741577148,0.1666038781404495,0.9967150688171388,0.5499410629272461,0.3702927827835083,-0.4756659567356109,0.9998955726623536,0.5115044713020325,0.438666969537735,0.2311321645975113,0.0372625179588794,0.5163723230361938,0.4638193249702453,-0.4876513481140136,0.9513427019119264,0.5305110216140747,0.5226156115531921,0.1378758251667022,0.03265181183815,0.5386698842048645,0.5503728985786438,-0.2986107468605041,0.8160886764526367,0.5370063781738281,0.542401909828186,0.1447796821594238,0.0405545309185981,0.5433865189552307,0.5699914693832397,-0.3297986686229706,0.787318229675293,0.5383450984954834,0.5458943843841553,0.1011903956532478,0.0416515655815601,0.5507926940917969,0.570165753364563,-0.3219745457172394,0.7818959951400757,0.5218315720558167,0.5419344902038574,0.1144673973321914,0.0475896149873733,0.5444539785385132,0.564815878868103,-0.2893765568733215,0.7277204990386963,0.3800605237483978,0.4721330106258392,0.2054968029260635,0.9957315325737,0.3548728823661804,0.4799838662147522,-0.2053108811378479,0.9991803169250488,0.4670231342315674,0.5747389197349548,0.4053227603435516,0.4064675271511078,0.4401578605175018,0.6002497673034668,-0.1742249280214309,0.9870755672454834,0.4372564852237701,0.6901201605796814,0.6584358215332031,0.5552388429641724,0.4073497056961059,0.7320160865783691,-0.0970120429992675,0.9887943267822266,0.4232921302318573,0.7056480646133423,0.6775856614112854,0.509006917476654,0.3787810504436493,0.7523231506347656,-0.0977996587753295,0.9697315692901612,0.5257437229156494,0.7169023752212524,0.6360070705413818,0.6866000294685364,0.5077797770500183,0.7566072940826416,-0.2238244116306305,0.9820191264152528,Setup
53,0.686339259147644,0.354868620634079,-0.1624977737665176,0.9963624477386476,0.6929594874382019,0.343336284160614,-0.1420909762382507,0.997098982334137,0.6913289427757263,0.3421082496643066,-0.1423103511333465,0.9969568848609924,0.6894410848617554,0.3406871557235718,-0.1424961388111114,0.9976570010185242,0.6922371983528137,0.3431820571422577,-0.208650529384613,0.9972167611122132,0.6903106570243835,0.3419976532459259,-0.2087826579809188,0.996610701084137,0.6881166100502014,0.3405874371528625,-0.2089324742555618,0.9977762699127196,0.6641592383384705,0.3326283693313598,-0.0379818491637706,0.9949711561203004,0.6621949672698975,0.3315810561180115,-0.3354769945144653,0.9966264367103576,0.6634055376052856,0.3582222163677215,-0.1157972365617752,0.9966692328453064,0.6620354056358337,0.3580110073089599,-0.2026185393333435,0.9983050227165222,0.5637468099594116,0.3626523613929748,0.1665715277194976,0.9967607259750366,0.5488250851631165,0.3697788417339325,-0.4754452705383301,0.9998969435691832,0.511526346206665,0.4383665919303894,0.2315043807029724,0.0375588797032833,0.5156384706497192,0.463432639837265,-0.4879878461360931,0.9520830512046814,0.5304709672927856,0.5221008062362671,0.138763815164566,0.0333040356636047,0.5378146171569824,0.5503719449043274,-0.3031516671180725,0.8195797204971313,0.5369462370872498,0.5423538088798523,0.1454182267189026,0.0412989780306816,0.5427352786064148,0.5697509050369263,-0.3352542519569397,0.791006326675415,0.5380831956863403,0.5451304316520691,0.1017214804887771,0.0424441657960414,0.5502228736877441,0.5699030160903931,-0.3272134661674499,0.7857312560081482,0.5216190814971924,0.541851818561554,0.1152336522936821,0.0484848693013191,0.5437428951263428,0.5646320581436157,-0.2939767837524414,0.7319496870040894,0.3802253007888794,0.4721213281154632,0.2055532485246658,0.9957863092422484,0.354771226644516,0.4799703061580658,-0.2053701877593994,0.9991922974586488,0.4670568704605102,0.5745143294334412,0.4046187400817871,0.4075638055801391,0.4401654601097107,0.6001940965652466,-0.1728700846433639,0.9872387647628784,0.4362502098083496,0.690881609916687,0.6570091247558594,0.5585700869560242,0.4073465168476105,0.7319971919059753,-0.0921792015433311,0.9889472723007202,0.4228318929672241,0.7060253024101257,0.676134467124939,0.5121838450431824,0.3787440955638885,0.7523072957992554,-0.0924252644181251,0.9699233770370485,0.5252434611320496,0.7182850241661072,0.6345274448394775,0.6895230412483215,0.5076040625572205,0.756610095500946,-0.2170848846435547,0.9822672605514526,Setup
54,0.6861913204193115,0.3548216819763183,-0.1626089662313461,0.9963728189468384,0.6928187608718872,0.343312919139862,-0.1421803683042526,0.9970921874046326,0.6911963820457458,0.3420903980731964,-0.1423987001180648,0.9969481825828552,0.6893201470375061,0.3406729698181152,-0.1425835490226745,0.9976468682289124,0.6920396685600281,0.3431234359741211,-0.208756148815155,0.9972137808799744,0.6900836825370789,0.3419188559055328,-0.2088878154754638,0.9966105222702026,0.6878726482391357,0.3404892683029175,-0.2090386301279068,0.9977735877037048,0.6640469431877136,0.3325702548027038,-0.038031980395317,0.9949221611022948,0.6620250940322876,0.3314474523067474,-0.3356501460075378,0.9966276288032532,0.6631834506988525,0.3581247925758362,-0.1158832758665084,0.9966686367988586,0.6616952419281006,0.3578850328922272,-0.2027356028556823,0.9983090162277222,0.5637531876564026,0.3625441789627075,0.1664056926965713,0.9967877864837646,0.5482717156410217,0.3693812191486358,-0.4756265878677368,0.9998979568481444,0.5114650130271912,0.4380701184272766,0.2312472909688949,0.037634041160345,0.5153473615646362,0.463214248418808,-0.4886748790740967,0.95271098613739,0.5281156897544861,0.520073413848877,0.1383775174617767,0.0336383767426013,0.5372142791748047,0.5503601431846619,-0.3051948547363281,0.8223916292190552,0.536881685256958,0.5423156023025513,0.1449263989925384,0.0416915565729141,0.5422503352165222,0.5694867372512817,-0.3376569449901581,0.7940036058425903,0.536965548992157,0.5450822710990906,0.1012842506170272,0.0428616106510162,0.5497806072235107,0.5696179270744324,-0.3291800916194916,0.7888505458831787,0.519533634185791,0.5417062044143677,0.1148351803421974,0.0489634461700916,0.5431826114654541,0.5644152760505676,-0.2959099411964416,0.7353736162185669,0.380393773317337,0.4720976948738098,0.2056583017110824,0.995830237865448,0.3546719849109649,0.4799341261386871,-0.2054775655269622,0.9992010593414308,0.4670908153057098,0.574272871017456,0.4040910899639129,0.4085134863853454,0.4402479827404022,0.599959671497345,-0.1720900237560272,0.9873639941215516,0.4356220662593841,0.6913567185401917,0.6562321186065674,0.5614053010940552,0.4073446094989776,0.7319915294647217,-0.0913875550031662,0.9890689849853516,0.4225449860095978,0.7062443494796753,0.6753665208816528,0.5149526596069336,0.3786869943141937,0.7522827982902527,-0.0918298214673996,0.970071256160736,0.5247484445571899,0.7190577983856201,0.6337984204292297,0.6921421885490417,0.5073840022087097,0.7566277384757996,-0.2161640375852584,0.9824702143669128,Setup
55,0.6860403418540955,0.3548140227794647,-0.163285419344902,0.9963584542274476,0.6927040815353394,0.343310683965683,-0.1428020596504211,0.9970642924308776,0.6910936236381531,0.3420889973640442,-0.1430191099643707,0.9969182014465332,0.6892311573028564,0.3406722545623779,-0.1432031095027923,0.9976209998130798,0.691887617111206,0.3431175053119659,-0.2095207273960113,0.9971910119056702,0.6899175643920898,0.3419061601161957,-0.2096514403820037,0.9965878129005432,0.6877005100250244,0.340467631816864,-0.2098018079996109,0.9977553486824036,0.6639668345451355,0.3325265347957611,-0.0384102202951908,0.994843602180481,0.6619032025337219,0.3313561677932739,-0.336698055267334,0.9966022968292236,0.6629852652549744,0.3580808639526367,-0.1164371892809867,0.9966421127319336,0.661408007144928,0.3578329980373382,-0.2034748643636703,0.998299241065979,0.5637807846069336,0.3625333309173584,0.1662106961011886,0.9968090653419496,0.54787677526474,0.3693193197250366,-0.4767252206802368,0.999898374080658,0.5114758014678955,0.4379900395870209,0.2311156094074249,0.0378572456538677,0.5152590274810791,0.4632182121276855,-0.4897834658622741,0.9532002210617064,0.5285176038742065,0.5200797319412231,0.1381321251392364,0.0339537821710109,0.5369513630867004,0.5503150224685669,-0.3056208789348602,0.824569582939148,0.5368580222129822,0.5422583818435669,0.1445911973714828,0.042047593742609,0.5420945286750793,0.5692157745361328,-0.3380985558032989,0.796303391456604,0.5368908643722534,0.5450454950332642,0.1009923741221427,0.0432443767786026,0.5495922565460205,0.5693132281303406,-0.3294746279716491,0.7912673354148865,0.5243239998817444,0.5406299829483032,0.1145766675472259,0.0493981167674064,0.5429159998893738,0.5641579031944275,-0.2962799668312073,0.737960696220398,0.3805798888206482,0.4720655977725982,0.2059364765882492,0.9958709478378296,0.3546375930309295,0.4799203276634216,-0.205759659409523,0.99920654296875,0.4670641124248504,0.5741991996765137,0.4040449857711792,0.4103851318359375,0.4403970837593078,0.5998345613479614,-0.1712310761213302,0.987475037574768,0.4347423911094665,0.6916416883468628,0.6559033989906311,0.5649097561836243,0.4073287844657898,0.7319852113723755,-0.0900010839104652,0.9891873002052308,0.4220980703830719,0.7065902948379517,0.6749674677848816,0.5181590914726257,0.3786039650440216,0.7522550225257874,-0.0897380635142326,0.9702016711235046,0.5240926742553711,0.7195848226547241,0.6331291794776917,0.6950837969779968,0.5070802569389343,0.7566782236099243,-0.2122519314289093,0.9826650023460388,Setup
56,0.6859695315361023,0.35480597615242,-0.166301816701889,0.9962982535362244,0.6926588416099548,0.3433095216751098,-0.1457733064889907,0.9970061779022216,0.6910540461540222,0.3420888483524322,-0.1459890753030777,0.9968581199645996,0.6891974210739136,0.3406725525856018,-0.1461710780858993,0.9975700378417968,0.6918359398841858,0.3431143164634704,-0.2126830369234085,0.9971388578414916,0.6898676753044128,0.3419030904769897,-0.2128141373395919,0.9965311884880066,0.6876538395881653,0.3404650390148163,-0.2129626423120498,0.9977138042449952,0.6639505624771118,0.3324827551841736,-0.0408226139843463,0.9947298169136048,0.6618855595588684,0.3313132524490356,-0.3398884534835815,0.996549129486084,0.6629419922828674,0.3580363094806671,-0.1191938072443008,0.9965789318084716,0.6613451838493347,0.3578007221221924,-0.2064468115568161,0.9982694387435912,0.5637989640235901,0.3625228106975555,0.1648476272821426,0.9968066811561584,0.5479124188423157,0.3693714737892151,-0.4800218343734741,0.9998979568481444,0.5116156935691833,0.4375073909759521,0.2294830083847046,0.0378150083124637,0.5155152678489685,0.4635334610939026,-0.4909198880195617,0.953394889831543,0.5287203192710876,0.5200546979904175,0.1356896162033081,0.0338132381439209,0.5367582440376282,0.5503026247024536,-0.3032078742980957,0.8249570727348328,0.5368357300758362,0.5421079397201538,0.1417964249849319,0.0418792627751827,0.5420273542404175,0.568867027759552,-0.3349920809268951,0.7967066764831543,0.5366431474685669,0.5448992848396301,0.0987564474344253,0.0430743731558322,0.549435019493103,0.5688508749008179,-0.3265157043933868,0.7917428612709045,0.5215077996253967,0.5406211614608765,0.112249732017517,0.0492245256900787,0.5426932573318481,0.563818633556366,-0.2937556505203247,0.738532304763794,0.3806827664375305,0.4720242023468017,0.2062667161226272,0.9958999752998352,0.354619950056076,0.4798812866210937,-0.2060924172401428,0.999207615852356,0.4667898416519165,0.5741717219352722,0.4030982851982116,0.4127043187618255,0.4404232800006866,0.5997456312179565,-0.1699841022491455,0.9875400066375732,0.4340577125549316,0.6917905807495117,0.6541227698326111,0.568257749080658,0.4073116779327392,0.7319645881652832,-0.0791078060865402,0.989273965358734,0.4216265678405761,0.7067736983299255,0.6730563640594482,0.5208849310874939,0.3785387575626373,0.7521936297416687,-0.0777785331010818,0.9702407121658324,0.5232939124107361,0.7200318574905396,0.6307308077812195,0.6978288292884827,0.5068418979644775,0.7566806674003601,-0.199556291103363,0.9828081727027892,Setup
