frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
0,0.6621889472007751,0.32046401500701904,-0.11067215353250504,0.9944959282875061,0.6704790592193604,0.30666208267211914,-0.09287048131227493,0.9935217499732971,0.6689709424972534,0.305825412273407,-0.09312588721513748,0.9937062859535217,0.6674227714538574,0.3048030436038971,-0.09340949356555939,0.9947782754898071,0.6679209470748901,0.3046002984046936,-0.16187313199043274,0.994499683380127,0.6646875143051147,0.3025439977645874,-0.16206207871437073,0.9942335486412048,0.6613867282867432,0.3004552721977234,-0.1622982770204544,0.9960029721260071,0.6397637128829956,0.295035183429718,0.005648655351251364,0.9902960658073425,0.6345160007476807,0.29161494970321655,-0.3000488877296448,0.9938644766807556,0.632463812828064,0.32578393816947937,-0.06359373778104782,0.9918349981307983,0.6296864151954651,0.3230459988117218,-0.15329594910144806,0.9956023693084717,0.5240545272827148,0.3240872323513031,0.22138971090316772,0.9920822381973267,0.534409761428833,0.331719309091568,-0.44841763377189636,0.9997820258140564,0.4686732888221741,0.42105206847190857,0.3121035099029541,0.02477453090250492,0.48269760608673096,0.45668545365333557,-0.4221464693546295,0.9382330775260925,0.49384957551956177,0.4765835404396057,0.22538986802101135,0.026086704805493355,0.5110110640525818,0.5473848581314087,-0.10715298354625702,0.7003254294395447,0.49707743525505066,0.4994831681251526,0.23562712967395782,0.03549564257264137,0.5153912305831909,0.574852705001831,-0.12087410688400269,0.6724067330360413,0.5018883347511292,0.4986437261104584,0.19036155939102173,0.03706254065036774,0.5244724750518799,0.5724422931671143,-0.09507215023040771,0.6633629202842712,0.498460054397583,0.49578800797462463,0.20080487430095673,0.040475789457559586,0.5187528729438782,0.5611792802810669,-0.08731555938720703,0.6118052005767822,0.30264464020729065,0.4857376217842102,0.2154606133699417,0.9877853393554688,0.2832683324813843,0.497903436422348,-0.21505482494831085,0.9962475895881653,0.38808441162109375,0.6286548376083374,0.3524041771888733,0.5121662616729736,0.3662376403808594,0.6583347916603088,-0.04395543783903122,0.9903573393821716,0.37461182475090027,0.7614481449127197,0.5928946733474731,0.6376623511314392,0.31408435106277466,0.8307116627693176,0.14076168835163116,0.9855788946151733,0.3414651155471802,0.7827662229537964,0.6113712787628174,0.59944087266922,0.27505195140838623,0.8558257818222046,0.1511974036693573,0.958784818649292,0.4718402326107025,0.7965799570083618,0.5854275822639465,0.77825927734375,0.43457138538360596,0.8685282468795776,0.056281328201293945,0.9792431592941284
1,0.6610053777694702,0.3207543194293976,-0.1234876960515976,0.9945797920227051,0.6705333590507507,0.3067178428173065,-0.10431651026010513,0.9935694932937622,0.6691360473632812,0.3058437705039978,-0.10455340147018433,0.9937119483947754,0.6676862239837646,0.3048032224178314,-0.104814812541008,0.994796872138977,0.6679878830909729,0.30482038855552673,-0.17389722168445587,0.9945499897003174,0.6649123430252075,0.30279892683029175,-0.1740606129169464,0.9942803382873535,0.6617133021354675,0.3006931245326996,-0.17425626516342163,0.9960479140281677,0.6395097374916077,0.295091450214386,-0.0014861671952530742,0.9903011322021484,0.6327159404754639,0.29181307554244995,-0.3107929527759552,0.9939610958099365,0.6324598789215088,0.3260805010795593,-0.07488536834716797,0.9920507669448853,0.6296118497848511,0.3236754536628723,-0.16543319821357727,0.9957532286643982,0.5217068195343018,0.3247831463813782,0.21457402408123016,0.9922935962677002,0.532660186290741,0.3361934423446655,-0.4574800729751587,0.9997887015342712,0.46934381127357483,0.4183275103569031,0.30295878648757935,0.025229644030332565,0.4846820533275604,0.4602881968021393,-0.4269968271255493,0.9403866529464722,0.49365025758743286,0.48350638151168823,0.22708655893802643,0.02706635370850563,0.5115091800689697,0.5546225309371948,-0.1298486739397049,0.7129020690917969,0.4971013367176056,0.5024610757827759,0.23861071467399597,0.03653274476528168,0.5156096816062927,0.579018235206604,-0.14815780520439148,0.684487521648407,0.5019820332527161,0.5025335550308228,0.19540034234523773,0.038083650171756744,0.5244609713554382,0.5774570107460022,-0.12636244297027588,0.676024317741394,0.4986453652381897,0.500996470451355,0.20366083085536957,0.04139946773648262,0.5189837217330933,0.5696779489517212,-0.11251885443925858,0.6254703402519226,0.30500224232673645,0.48685771226882935,0.21298132836818695,0.9878844618797302,0.28387215733528137,0.4986027181148529,-0.21265360713005066,0.9962563514709473,0.3870640695095062,0.6300508975982666,0.34743502736091614,0.5249969959259033,0.36604538559913635,0.6607192754745483,-0.04653189331293106,0.9903070330619812,0.37465327978134155,0.7615919709205627,0.5730346441268921,0.6472110152244568,0.3143138587474823,0.8308581113815308,0.14087533950805664,0.9857664704322815,0.3414343297481537,0.782741129398346,0.5888543725013733,0.6078532338142395,0.2772734463214874,0.854653000831604,0.15154632925987244,0.9589508771896362,0.47166454792022705,0.7989658117294312,0.5587596297264099,0.7831922173500061,0.4345630705356598,0.8685165643692017,0.056927941739559174,0.9794799089431763
2,0.6593694686889648,0.3207515478134155,-0.12587140500545502,0.9946561455726624,0.6704838871955872,0.30651336908340454,-0.10654427111148834,0.9936263561248779,0.6691330671310425,0.3055807650089264,-0.10677870362997055,0.9937222003936768,0.6676917672157288,0.3044593632221222,-0.10703691840171814,0.9948202967643738,0.6678608059883118,0.3047125041484833,-0.17649374902248383,0.9946078658103943,0.6648203730583191,0.30268532037734985,-0.17665578424930573,0.9943345189094543,0.6615796685218811,0.30052584409713745,-0.17684414982795715,0.9961037635803223,0.6385407447814941,0.29497596621513367,-0.002995941089466214,0.9903125166893005,0.6292441487312317,0.2915756404399872,-0.3143830895423889,0.9940779805183411,0.6316279768943787,0.32608741521835327,-0.07705654948949814,0.9922491312026978,0.6280072331428528,0.32370004057884216,-0.16810964047908783,0.9959039092063904,0.5182343125343323,0.32500553131103516,0.21182109415531158,0.9924893975257874,0.529788076877594,0.3378518223762512,-0.4601882994174957,0.9997948408126831,0.4695117473602295,0.4169934391975403,0.30050620436668396,0.0254825372248888,0.4846647083759308,0.46119099855422974,-0.4276255667209625,0.9426263570785522,0.4934450685977936,0.48470109701156616,0.22743836045265198,0.02800636924803257,0.5115156173706055,0.556849479675293,-0.13128086924552917,0.7251682877540588,0.4971145987510681,0.502942681312561,0.2387700378894806,0.03764282166957855,0.5158587694168091,0.5805141925811768,-0.1493586152791977,0.6964982748031616,0.5029991865158081,0.5003341436386108,0.1960884928703308,0.039191365242004395,0.5244549512863159,0.5798021554946899,-0.12799592316150665,0.6885953545570374,0.4996093213558197,0.49988946318626404,0.2043948471546173,0.04237896576523781,0.5190404057502747,0.5722793340682983,-0.11400099098682404,0.6390670537948608,0.3059622347354889,0.48766547441482544,0.21103905141353607,0.9880232810974121,0.28388121724128723,0.49892568588256836,-0.21073059737682343,0.9962856769561768,0.38534247875213623,0.6309964656829834,0.3468421995639801,0.5360720157623291,0.3660655915737152,0.6610630750656128,-0.0472746379673481,0.9903416633605957,0.3631178140640259,0.7658723592758179,0.5719495415687561,0.6560859680175781,0.31483983993530273,0.8307608366012573,0.1408998966217041,0.9860376715660095,0.33892080187797546,0.7826234102249146,0.5877330899238586,0.6160566806793213,0.2798197269439697,0.85356605052948,0.15174758434295654,0.9594544172286987,0.47097915410995483,0.799575924873352,0.5571998357772827,0.7878389358520508,0.4350817799568176,0.8681309819221497,0.0588264986872673,0.9798204302787781
3,0.658854067325592,0.3209070563316345,-0.12665802240371704,0.994690477848053,0.6705473065376282,0.3065277338027954,-0.10720819979906082,0.993621826171875,0.6692675352096558,0.3055885136127472,-0.10744040459394455,0.9936659336090088,0.6678667068481445,0.30446046590805054,-0.10769776999950409,0.99479079246521,0.6678991317749023,0.3047824203968048,-0.1775781363248825,0.994612991809845,0.6648902297019958,0.3027799725532532,-0.17773759365081787,0.9943302273750305,0.6616250872612,0.3006051182746887,-0.17792434990406036,0.9961195588111877,0.6383046507835388,0.29502159357070923,-0.0032827274408191442,0.990240752696991,0.6283873915672302,0.2916169762611389,-0.3170310854911804,0.9941389560699463,0.6313856244087219,0.3263165056705475,-0.07771782577037811,0.9924003481864929,0.6277045607566833,0.32403963804244995,-0.16939134895801544,0.9960252642631531,0.5164287686347961,0.32538366317749023,0.21123473346233368,0.992667555809021,0.5284977555274963,0.33797353506088257,-0.4627652168273926,0.999800443649292,0.4699364900588989,0.4167795181274414,0.3005586266517639,0.025821644812822342,0.4846184253692627,0.46140918135643005,-0.4291134178638458,0.9444801211357117,0.49344372749328613,0.4850376546382904,0.22901950776576996,0.02906949631869793,0.5115440487861633,0.557864785194397,-0.13345739245414734,0.7362567782402039,0.4988097846508026,0.5010949373245239,0.24013374745845795,0.03887907415628433,0.5160163640975952,0.5813501477241516,-0.1516377478837967,0.7073230147361755,0.507656455039978,0.5006558895111084,0.19822141528129578,0.04043268412351608,0.5244598984718323,0.5810582041740417,-0.13009551167488098,0.6999448537826538,0.5005967617034912,0.4988110661506653,0.20638863742351532,0.04350624233484268,0.5191859602928162,0.5734753012657166,-0.11612997204065323,0.6513633131980896,0.3064599931240082,0.48847323656082153,0.2100854516029358,0.9881572723388672,0.28393036127090454,0.4992493689060211,-0.20979169011116028,0.9963015913963318,0.3847341239452362,0.6319465637207031,0.34661006927490234,0.5459751486778259,0.36605826020240784,0.6617292761802673,-0.04710552841424942,0.9903039932250977,0.3581145107746124,0.7674453854560852,0.5712605714797974,0.6641057729721069,0.31533294916152954,0.8304889798164368,0.14742304384708405,0.9862216114997864,0.33652129769325256,0.7826195955276489,0.5870068669319153,0.6235488653182983,0.2802574932575226,0.8527258038520813,0.16001859307289124,0.959774911403656,0.4695415794849396,0.7995105981826782,0.5555852055549622,0.7917130589485168,0.43494749069213867,0.8677171468734741,0.07070907205343246,0.9800300002098083
4,0.6571807265281677,0.32097241282463074,-0.12770195305347443,0.9947649836540222,0.6703283786773682,0.30653440952301025,-0.10790805518627167,0.9936835765838623,0.6691524982452393,0.30559226870536804,-0.10814129561185837,0.9936959743499756,0.667797863483429,0.304460734128952,-0.1083969846367836,0.994830310344696,0.6674628853797913,0.3047913908958435,-0.17860442399978638,0.9946582317352295,0.6644611954689026,0.30278530716896057,-0.17876149713993073,0.9943645000457764,0.6611177325248718,0.30060452222824097,-0.17894452810287476,0.996151864528656,0.6374675035476685,0.29500246047973633,-0.0033469507470726967,0.990303099155426,0.6271989345550537,0.29156842827796936,-0.31848207116127014,0.9942044019699097,0.6302124857902527,0.326352059841156,-0.07849899679422379,0.9925693869590759,0.6261216402053833,0.32408568263053894,-0.1706526130437851,0.9961428642272949,0.5137730240821838,0.325719952583313,0.21150906383991241,0.9928480982780457,0.5270273089408875,0.33842912316322327,-0.46490055322647095,0.9998051524162292,0.4697830080986023,0.4168756902217865,0.300042062997818,0.026241924613714218,0.4845428466796875,0.4614717364311218,-0.4297775626182556,0.945690393447876,0.49342066049575806,0.4866568446159363,0.22939874231815338,0.03018316440284252,0.5115225315093994,0.557172417640686,-0.13215546309947968,0.7444665431976318,0.5007441639900208,0.5081144571304321,0.24055862426757812,0.04014226794242859,0.516019880771637,0.5811499357223511,-0.14953340590000153,0.7156072854995728,0.5081431269645691,0.5083469152450562,0.1986788809299469,0.04169551655650139,0.5242958664894104,0.5809535980224609,-0.1285886913537979,0.7086822986602783,0.5009722113609314,0.4986787438392639,0.20676574110984802,0.04472672566771507,0.5191712975502014,0.5728724598884583,-0.11494259536266327,0.6608668565750122,0.30646592378616333,0.488985538482666,0.21006809175014496,0.988379716873169,0.28399303555488586,0.49961525201797485,-0.2097761183977127,0.9963556528091431,0.3845658600330353,0.6323360204696655,0.34884485602378845,0.5559197068214417,0.3660466969013214,0.6627731323242188,-0.050030406564474106,0.9903650283813477,0.3578282594680786,0.7695127129554749,0.5754560828208923,0.6723892092704773,0.31547945737838745,0.8304566144943237,0.14185158908367157,0.986526370048523,0.33657774329185486,0.7827829122543335,0.5909034609794617,0.6300207376480103,0.28059807419776917,0.852473258972168,0.1541883647441864,0.960289478302002,0.4695107340812683,0.7994661331176758,0.5566611289978027,0.7958271503448486,0.4349488615989685,0.867556095123291,0.06368221342563629,0.9803804755210876
5,0.6553189754486084,0.32183173298835754,-0.13204433023929596,0.9947579503059387,0.6701673865318298,0.30693963170051575,-0.11189598590135574,0.9936322569847107,0.6690014600753784,0.3058755397796631,-0.11213076114654541,0.9936269521713257,0.6676157712936401,0.3046169579029083,-0.11238198727369308,0.9947876334190369,0.667422890663147,0.30551788210868835,-0.18300893902778625,0.9946032166481018,0.6644623279571533,0.3036145865917206,-0.18316179513931274,0.9942969083786011,0.6611550450325012,0.30149340629577637,-0.18334171175956726,0.9961000084877014,0.6360301971435547,0.2949672043323517,-0.006694260518997908,0.9902041554450989,0.6268761157989502,0.2918139100074768,-0.32416394352912903,0.9941372871398926,0.628477156162262,0.3269449472427368,-0.08269421011209488,0.9926385283470154,0.6251132488250732,0.32506558299064636,-0.1754610240459442,0.9962056279182434,0.510057806968689,0.32529744505882263,0.20770598948001862,0.9929788708686829,0.5261329412460327,0.33936968445777893,-0.4691508412361145,0.9998078942298889,0.46843236684799194,0.4168540835380554,0.2928277254104614,0.026630837470293045,0.484383761882782,0.46191081404685974,-0.4349832236766815,0.9466374516487122,0.49358898401260376,0.48885980248451233,0.22896122932434082,0.03129445016384125,0.5114820003509521,0.5568968057632446,-0.1422121673822403,0.7521235346794128,0.5011060237884521,0.510748028755188,0.24051561951637268,0.041406530886888504,0.5160088539123535,0.581067681312561,-0.1609504520893097,0.72343510389328,0.5080953240394592,0.5106230974197388,0.1985715925693512,0.04296964406967163,0.5241253972053528,0.5809962153434753,-0.14076390862464905,0.7169095873832703,0.501632809638977,0.504818856716156,0.20629803836345673,0.045990101993083954,0.5191717743873596,0.5729158520698547,-0.1257174015045166,0.6698055267333984,0.3065282702445984,0.48928767442703247,0.2100857049226761,0.988559365272522,0.28410235047340393,0.500054121017456,-0.20979538559913635,0.9963937997817993,0.3845876455307007,0.6326441168785095,0.35079285502433777,0.5663712024688721,0.3660430908203125,0.6636237502098083,-0.0500916913151741,0.9904168248176575,0.3577443063259125,0.770668625831604,0.5824567675590515,0.6813001036643982,0.31563088297843933,0.8304560780525208,0.14024171233177185,0.9868955016136169,0.336660236120224,0.7827849984169006,0.5984870195388794,0.6367151141166687,0.2807613015174866,0.8523319363594055,0.15194711089134216,0.9610418677330017,0.46916577219963074,0.7994973063468933,0.563176691532135,0.8004136681556702,0.43531447649002075,0.8674606084823608,0.058273881673812866,0.9808086156845093
6,0.6540345549583435,0.32183876633644104,-0.13264164328575134,0.9947292804718018,0.6698709726333618,0.3069453835487366,-0.11252415180206299,0.9935213327407837,0.6687406897544861,0.30587872862815857,-0.11275924742221832,0.9934879541397095,0.6673659086227417,0.30461734533309937,-0.11300737410783768,0.9946836233139038,0.6671724915504456,0.30556100606918335,-0.18362382054328918,0.9945196509361267,0.6642915606498718,0.30369725823402405,-0.18377549946308136,0.9942039251327515,0.6610270142555237,0.3016056418418884,-0.18396206200122833,0.9960355758666992,0.6352348923683167,0.2949667274951935,-0.007287556771188974,0.9899629354476929,0.6258944869041443,0.2919086813926697,-0.3247632682323456,0.9940645098686218,0.6270855665206909,0.3269628882408142,-0.08324797451496124,0.9926635026931763,0.6236836910247803,0.32512587308883667,-0.1759934276342392,0.9962542653083801,0.5092384815216064,0.32499250769615173,0.20639972388744354,0.9930796027183533,0.525172233581543,0.33941274881362915,-0.4692387580871582,0.9998117685317993,0.4682961404323578,0.41680216789245605,0.29239967465400696,0.02695242129266262,0.4839676320552826,0.46193233132362366,-0.44002726674079895,0.9479721188545227,0.49384739995002747,0.4888319969177246,0.22898271679878235,0.03266085311770439,0.5114923119544983,0.5571760535240173,-0.16359129548072815,0.7621599435806274,0.5014435052871704,0.5107377767562866,0.24073170125484467,0.04306710883975029,0.5160053372383118,0.5813921689987183,-0.18521103262901306,0.7335797548294067,0.5080485939979553,0.5105235576629639,0.19842152297496796,0.0446612574160099,0.5240612030029297,0.5813559293746948,-0.16454525291919708,0.7274186015129089,0.5022268891334534,0.5063806772232056,0.2062506377696991,0.04762173816561699,0.5192536115646362,0.5740446448326111,-0.14732488989830017,0.6811558604240417,0.30753377079963684,0.4892989695072174,0.2095409333705902,0.988606333732605,0.28434818983078003,0.5000883340835571,-0.20926691591739655,0.9964112043380737,0.38452476263046265,0.6326558589935303,0.34992125630378723,0.5746546387672424,0.3658377230167389,0.6636582612991333,-0.05052682384848595,0.9903528690338135,0.3658022880554199,0.766849935054779,0.5809490084648132,0.6884031295776367,0.3156448006629944,0.8301703333854675,0.13898180425167084,0.9871396422386169,0.3373636305332184,0.7824877500534058,0.5969406962394714,0.6425905227661133,0.2820051610469818,0.8520721197128296,0.15041019022464752,0.961548388004303,0.46918267011642456,0.7991691827774048,0.5619851350784302,0.8039324283599854,0.43644675612449646,0.8673349618911743,0.054412443190813065,0.981070876121521
7,0.6535466909408569,0.32187461853027344,-0.1330605298280716,0.9947522282600403,0.6698369383811951,0.3069801926612854,-0.11302996426820755,0.9934714436531067,0.6687270402908325,0.30591443181037903,-0.11326605826616287,0.9934098124504089,0.6673607230186462,0.30464187264442444,-0.11351166665554047,0.9946199655532837,0.6670723557472229,0.30561214685440063,-0.1837003082036972,0.9944917559623718,0.6641913056373596,0.3037656545639038,-0.18385151028633118,0.9941741228103638,0.6609043478965759,0.3016684651374817,-0.18403957784175873,0.9960148930549622,0.635178804397583,0.2949677109718323,-0.007879316806793213,0.9897928237915039,0.625210702419281,0.2919091582298279,-0.3237554430961609,0.994056761264801,0.6263392567634583,0.32704442739486694,-0.08374934643507004,0.9927431344985962,0.6226828098297119,0.32522135972976685,-0.17593227326869965,0.9963275194168091,0.5091375708580017,0.32498329877853394,0.2045273631811142,0.9931918382644653,0.5239439010620117,0.3393498659133911,-0.46851295232772827,0.9998161196708679,0.46858328580856323,0.4167915880680084,0.29034584760665894,0.027263684198260307,0.48330870270729065,0.46189919114112854,-0.43919241428375244,0.9492567777633667,0.49419185519218445,0.4888850748538971,0.2288997620344162,0.03386111557483673,0.5113840103149414,0.557020902633667,-0.1650320589542389,0.7715988159179688,0.5015547275543213,0.5102587938308716,0.24071402847766876,0.044503696262836456,0.5157790184020996,0.581363320350647,-0.1867239624261856,0.7432045936584473,0.5079914331436157,0.5100544691085815,0.19837737083435059,0.046124417334795,0.5237624049186707,0.581314206123352,-0.16700951755046844,0.7374464273452759,0.5025880336761475,0.50673508644104,0.20619156956672668,0.049039244651794434,0.5191918611526489,0.5740906000137329,-0.1492338627576828,0.6921334862709045,0.30921393632888794,0.4893099367618561,0.2081884741783142,0.9886018633842468,0.28437530994415283,0.500085711479187,-0.20793388783931732,0.9964317083358765,0.3839527666568756,0.6326479911804199,0.3482120633125305,0.5841169953346252,0.36504796147346497,0.6636872887611389,-0.05770241469144821,0.9903780221939087,0.37227490544319153,0.7646945118904114,0.5727059841156006,0.6964784860610962,0.3156200051307678,0.8298608660697937,0.11949530988931656,0.9874066710472107,0.3397802710533142,0.7823030352592468,0.5878723859786987,0.6495146155357361,0.2824929654598236,0.851861298084259,0.1292961984872818,0.9620012640953064,0.4691774547100067,0.7990435361862183,0.5536797642707825,0.8082283735275269,0.43602117896080017,0.866533637046814,0.031418006867170334,0.9813814759254456
8,0.6541389226913452,0.3217962384223938,-0.14078949391841888,0.9947184324264526,0.6706202030181885,0.30680567026138306,-0.12059614062309265,0.9933698773384094,0.6694852709770203,0.30574262142181396,-0.12083359062671661,0.9932653307914734,0.6680187582969666,0.3044511377811432,-0.12108230590820312,0.9945148825645447,0.667529284954071,0.3054710626602173,-0.19224272668361664,0.9944268465042114,0.6645243167877197,0.30366554856300354,-0.19239450991153717,0.9940990805625916,0.6611358523368835,0.30159661173820496,-0.19258855283260345,0.9959710836410522,0.635185956954956,0.29474979639053345,-0.014687632210552692,0.9895671010017395,0.6252901554107666,0.291873574256897,-0.3348621726036072,0.994025707244873,0.6264603137969971,0.3270341753959656,-0.09094934165477753,0.9928022623062134,0.622703492641449,0.32522085309028625,-0.18436947464942932,0.9963893294334412,0.5094597935676575,0.3249876797199249,0.1994028240442276,0.9933141469955444,0.522758424282074,0.3396604359149933,-0.47755563259124756,0.9998201131820679,0.4692457914352417,0.41681820154190063,0.28939011693000793,0.02773805521428585,0.48282590508461,0.4622727930545807,-0.44690385460853577,0.950590193271637,0.4944177269935608,0.4898971915245056,0.22998127341270447,0.03515288233757019,0.5113125443458557,0.5580884218215942,-0.17175541818141937,0.7810919880867004,0.50168776512146,0.510586678981781,0.2427326887845993,0.04598523676395416,0.5156281590461731,0.5818344950675964,-0.19446945190429688,0.7527036666870117,0.5079726576805115,0.5110199451446533,0.19997088611125946,0.0476502850651741,0.5235020518302917,0.5816484093666077,-0.17508473992347717,0.7473536133766174,0.502659797668457,0.5082421898841858,0.20732493698596954,0.050515394657850266,0.5191283822059631,0.5746651887893677,-0.15617267787456512,0.7029361724853516,0.3111673891544342,0.48941683769226074,0.2079804688692093,0.9887050986289978,0.2843998074531555,0.5001608729362488,-0.20773576200008392,0.9964727759361267,0.3830527067184448,0.6329798102378845,0.3497653603553772,0.5931392908096313,0.3640546202659607,0.6646438837051392,-0.05708127096295357,0.9902551174163818,0.368221253156662,0.7677207589149475,0.5763959884643555,0.7028465270996094,0.31559404730796814,0.8298123478889465,0.12172971665859222,0.9874969124794006,0.34127143025398254,0.7823026180267334,0.5919047594070435,0.6544562578201294,0.2834938168525696,0.8514383435249329,0.13229288160800934,0.9620599746704102,0.4691510498523712,0.7990225553512573,0.5578121542930603,0.8111163973808289,0.434817373752594,0.8659607172012329,0.03177335113286972,0.9814260005950928
9,0.6543451547622681,0.32146891951560974,-0.14557918906211853,0.9947177767753601,0.6708211898803711,0.30635178089141846,-0.12549102306365967,0.9933278560638428,0.669643759727478,0.3052970767021179,-0.12572845816612244,0.9931756258010864,0.6681127548217773,0.30399125814437866,-0.12597967684268951,0.9944624900817871,0.667647123336792,0.3050811290740967,-0.19817093014717102,0.9944148063659668,0.6645963191986084,0.3033536970615387,-0.19832444190979004,0.9940698146820068,0.6611732244491577,0.30135270953178406,-0.19852471351623535,0.9959650039672852,0.6349072456359863,0.2943447232246399,-0.019679974764585495,0.9894201755523682,0.6253392696380615,0.2918028235435486,-0.34462323784828186,0.9940372109413147,0.626485288143158,0.32689374685287476,-0.09559277445077896,0.9928860068321228,0.6227310299873352,0.32517796754837036,-0.19032569229602814,0.9964590668678284,0.509484589099884,0.32502758502960205,0.19715912640094757,0.9934518933296204,0.5219935774803162,0.3399859666824341,-0.4874265789985657,0.9998246431350708,0.4698371887207031,0.4168394207954407,0.28991004824638367,0.027950210496783257,0.4825519919395447,0.4625069200992584,-0.45647186040878296,0.9515480399131775,0.4947674572467804,0.4901040196418762,0.23257482051849365,0.03621021658182144,0.5112634301185608,0.5588608384132385,-0.17668171226978302,0.788697361946106,0.5019356608390808,0.5104831457138062,0.24643084406852722,0.04723406955599785,0.5155224204063416,0.58238285779953,-0.19899369776248932,0.760267436504364,0.5079333186149597,0.5110248327255249,0.20349983870983124,0.04893306642770767,0.5231598019599915,0.5820975303649902,-0.17940552532672882,0.7552143931388855,0.5027617812156677,0.508457601070404,0.20999234914779663,0.051747556775808334,0.5189734697341919,0.5752532482147217,-0.1607959121465683,0.7115116715431213,0.31121256947517395,0.48949408531188965,0.20799125730991364,0.988882839679718,0.2845638692378998,0.5004311203956604,-0.20774847269058228,0.9965466260910034,0.38238605856895447,0.6329717040061951,0.3591109812259674,0.5985393524169922,0.3625484108924866,0.6665443181991577,-0.05556535720825195,0.989965558052063,0.3658055067062378,0.7680720090866089,0.5988520979881287,0.7067466974258423,0.31549757719039917,0.8298927545547485,0.1310265213251114,0.9874811768531799,0.34283870458602905,0.7821658849716187,0.6163225173950195,0.6569904685020447,0.28394728899002075,0.8513957858085632,0.14224539697170258,0.9619839787483215,0.4690293073654175,0.7979468703269958,0.5846620202064514,0.8125093579292297,0.4342508912086487,0.8652613759040833,0.0384497232735157,0.9813330769538879
